OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
5531,3341,Aashirvaad Atta,3,300
5532,2799,Dettol Liquid,2,50
5533,2205,Maggi Noodles,1,50
5534,1783,Bournvita,3,10
5535,1322,Britannia Rusk,2,10
5536,3088,Fortune Oil,4,300
5537,2393,Ariel Detergent,5,200
5538,538,Red Label Tea,4,40
5539,1649,Tata Tea Gold,4,300
5540,3021,Amul Butter,5,80
5541,2336,Clinic Plus Shampoo,5,40
5542,1409,Amul Butter,5,300
5543,3825,Godrej Hair Dye,3,60
5544,1768,Godrej Hair Dye,3,45
5545,2581,Tata Tea Gold,5,120
5546,781,Fortune Oil,5,80
5547,3133,Colgate Toothpaste,1,120
5548,3872,Harpic Toilet Cleaner,3,120
5549,1716,Fortune Oil,1,130
5550,882,Godrej Hair Dye,2,20
5551,280,Aashirvaad Atta,1,20
5552,163,Good Day Cookies,5,130
5553,1992,Tata Salt,4,180
5554,953,Fortune Oil,3,80
5555,326,Bournvita,2,120
5556,357,Red Label Tea,1,150
5557,2857,Fortune Oil,3,180
5558,264,Aashirvaad Atta,1,45
5559,3806,Dove Soap,4,40
5560,596,Tata Salt,2,45
5561,1720,Good Day Cookies,4,200
5562,2619,Fortune Oil,3,130
5563,1568,Ariel Detergent,4,130
5564,2730,Fortune Oil,2,50
5565,2164,Clinic Plus Shampoo,4,70
5566,3147,Himalaya Face Wash,3,45
5567,2219,Dove Soap,1,200
5568,2219,Ariel Detergent,1,300
5569,1574,Good Day Cookies,5,45
5570,279,Godrej Hair Dye,1,70
5571,2975,Britannia Rusk,1,300
5572,3926,Tata Tea Gold,1,80
5573,2099,Maggi Noodles,2,50
5574,750,Dove Soap,1,150
5575,1519,Harpic Toilet Cleaner,5,10
5576,2595,Himalaya Face Wash,2,12
5577,2182,Nestle Milk,5,10
5578,579,Dettol Liquid,3,80
5579,2689,Parle-G Biscuits,2,50
5580,2433,Harpic Toilet Cleaner,4,70
5581,2337,Colgate Toothpaste,1,50
5582,992,Ariel Detergent,4,120
5583,2206,Tata Salt,2,120
5584,3414,Dove Soap,1,45
5585,1489,Himalaya Face Wash,5,180
5586,3959,Red Label Tea,4,200
5587,860,Parle-G Biscuits,5,60
5588,973,Dove Soap,3,120
5589,3022,Fortune Oil,4,60
5590,2114,Fortune Oil,5,10
5591,1248,Nestle Milk,5,50
5592,666,Bournvita,2,150
5593,1738,Bournvita,1,60
5594,2766,Aashirvaad Atta,1,60
5595,3346,Colgate Toothpaste,2,10
5596,2773,Dove Soap,3,150
5597,1384,Parle-G Biscuits,5,150
5598,888,Bournvita,5,130
5599,2731,Fortune Oil,5,45
5600,1031,Nestle Milk,5,70
5601,798,Fortune Oil,1,35
5602,3366,Tata Tea Gold,2,50
5603,2110,Amul Butter,4,50
5604,2604,Himalaya Face Wash,5,300
5605,1040,Harpic Toilet Cleaner,2,80
5606,252,Colgate Toothpaste,3,120
5607,3169,Aashirvaad Atta,2,35
5608,1995,Harpic Toilet Cleaner,4,120
5609,1566,Himalaya Face Wash,1,99
5610,1378,Aashirvaad Atta,1,40
5611,1518,Good Day Cookies,5,120
5612,2026,Maggi Noodles,1,20
5613,2218,Clinic Plus Shampoo,4,20
5614,2541,Amul Butter,2,12
5615,3880,Dove Soap,2,300
5616,96,Godrej Hair Dye,3,120
5617,1545,Dove Soap,5,200
5618,85,Himalaya Face Wash,4,200
5619,1430,Dettol Liquid,2,120
5620,3142,Dettol Liquid,3,45
5621,1207,Clinic Plus Shampoo,3,120
5622,3694,Clinic Plus Shampoo,5,12
5623,1833,Bournvita,5,180
5624,3399,Red Label Tea,3,120
5625,3366,Fortune Oil,2,12
5626,31,Tata Salt,3,45
5627,1204,Tata Tea Gold,2,45
5628,2925,Nestle Milk,1,35
5629,1581,Himalaya Face Wash,1,80
5630,198,Fortune Oil,1,35
5631,2461,Parle-G Biscuits,4,12
5632,2209,Tata Tea Gold,5,10
5633,1375,Himalaya Face Wash,2,120
5634,2705,Godrej Hair Dye,2,120
5635,264,Tata Tea Gold,5,45
5636,2550,Good Day Cookies,1,180
5637,3480,Nestle Milk,2,10
5638,3817,Dove Soap,4,40
5639,2047,Fortune Oil,5,70
5640,3736,Godrej Hair Dye,4,120
5641,1045,Red Label Tea,4,300
5642,3146,Dove Soap,4,180
5643,1454,Britannia Rusk,4,300
5644,2999,Godrej Hair Dye,3,120
5645,2391,Dettol Liquid,2,60
5646,2745,Good Day Cookies,2,20
5647,1448,Nestle Milk,3,80
5648,2487,Aashirvaad Atta,1,45
5649,1073,Himalaya Face Wash,1,10
5650,2288,Dettol Liquid,2,10
5651,2948,Himalaya Face Wash,2,20
5652,1220,Ariel Detergent,5,99
5653,2461,Himalaya Face Wash,2,35
5654,275,Amul Butter,1,200
5655,3898,Dove Soap,5,20
5656,550,Ariel Detergent,5,45
5657,2710,Amul Butter,4,80
5658,1931,Red Label Tea,2,50
5659,665,Tata Salt,5,120
5660,541,Colgate Toothpaste,5,120
5661,3251,Ariel Detergent,4,50
5662,2765,Tata Tea Gold,3,150
5663,2998,Ariel Detergent,4,50
5664,3698,Nestle Milk,1,99
5665,3865,Aashirvaad Atta,2,70
5666,989,Harpic Toilet Cleaner,2,45
5667,1362,Himalaya Face Wash,5,200
5668,2331,Red Label Tea,3,50
5669,3138,Himalaya Face Wash,4,300
5670,3095,Maggi Noodles,3,50
5671,3291,Red Label Tea,5,130
5672,3742,Dettol Liquid,4,50
5673,1833,Godrej Hair Dye,2,200
5674,2187,Aashirvaad Atta,5,40
5675,1531,Dettol Liquid,3,120
5676,3535,Harpic Toilet Cleaner,3,130
5677,699,Fortune Oil,5,80
5678,3280,Amul Butter,3,10
5679,557,Red Label Tea,2,10
5680,1477,Maggi Noodles,1,45
5681,3090,Aashirvaad Atta,5,120
5682,2555,Clinic Plus Shampoo,4,130
5683,2692,Ariel Detergent,3,150
5684,2630,Bournvita,3,45
5685,161,Godrej Hair Dye,3,150
5686,31,Fortune Oil,4,70
5687,3540,Britannia Rusk,2,70
5688,425,Dettol Liquid,2,50
5689,2253,Colgate Toothpaste,2,120
5690,2174,Red Label Tea,2,150
5691,825,Tata Salt,4,120
5692,2646,Ariel Detergent,1,50
5693,2955,Himalaya Face Wash,3,20
5694,2202,Nestle Milk,4,45
5695,3494,Amul Butter,2,180
5696,418,Dettol Liquid,1,200
5697,1497,Himalaya Face Wash,1,12
5698,3429,Clinic Plus Shampoo,2,200
5699,2026,Colgate Toothpaste,1,12
5700,3874,Good Day Cookies,5,200
5701,2446,Ariel Detergent,1,150
5702,3327,Himalaya Face Wash,5,99
5703,2189,Himalaya Face Wash,2,200
5704,3689,Himalaya Face Wash,4,80
5705,444,Clinic Plus Shampoo,4,45
5706,66,Harpic Toilet Cleaner,2,10
5707,3905,Maggi Noodles,3,70
5708,2277,Maggi Noodles,4,150
5709,2729,Clinic Plus Shampoo,2,40
5710,3251,Tata Tea Gold,3,300
5711,2364,Dove Soap,4,70
5712,2249,Bournvita,3,40
5713,3445,Himalaya Face Wash,1,120
5714,1036,Parle-G Biscuits,4,12
5715,3464,Good Day Cookies,3,300
5716,568,Ariel Detergent,5,45
5717,2623,Maggi Noodles,5,70
5718,1601,Red Label Tea,3,12
5719,349,Godrej Hair Dye,2,12
5720,1318,Dove Soap,3,99
5721,2277,Bournvita,3,45
5722,1231,Godrej Hair Dye,1,40
5723,3537,Amul Butter,2,10
5724,3497,Ariel Detergent,3,80
5725,930,Parle-G Biscuits,5,50
5726,1649,Red Label Tea,3,70
5727,2991,Clinic Plus Shampoo,4,150
5728,3037,Tata Tea Gold,4,45
5729,2632,Maggi Noodles,4,50
5730,3103,Aashirvaad Atta,2,12
5731,1437,Tata Tea Gold,4,45
5732,3489,Godrej Hair Dye,3,180
5733,1211,Britannia Rusk,1,80
5734,268,Maggi Noodles,4,200
5735,2704,Good Day Cookies,4,10
5736,1148,Tata Tea Gold,1,10
5737,67,Parle-G Biscuits,4,70
5738,1299,Fortune Oil,2,99
5739,2175,Aashirvaad Atta,3,12
5740,1056,Dove Soap,3,50
5741,3561,Maggi Noodles,1,70
5742,393,Harpic Toilet Cleaner,4,60
5743,2762,Godrej Hair Dye,3,70
5744,391,Parle-G Biscuits,4,40
5745,1779,Nestle Milk,3,300
5746,3611,Amul Butter,2,60
5747,1655,Bournvita,3,45
5748,529,Dettol Liquid,5,12
5749,3092,Ariel Detergent,2,200
5750,41,Fortune Oil,1,70
5751,2161,Himalaya Face Wash,1,130
5752,863,Tata Salt,2,12
5753,3075,Colgate Toothpaste,3,45
5754,3489,Ariel Detergent,2,200
5755,2112,Himalaya Face Wash,1,120
5756,3014,Nestle Milk,4,45
5757,2196,Amul Butter,2,60
5758,1347,Ariel Detergent,2,300
5759,2056,Good Day Cookies,3,40
5760,1976,Bournvita,3,45
5761,1782,Ariel Detergent,2,300
5762,2025,Britannia Rusk,4,45
5763,973,Parle-G Biscuits,5,35
5764,2687,Himalaya Face Wash,1,50
5765,3824,Bournvita,1,99
5766,3792,Dettol Liquid,5,45
5767,20,Aashirvaad Atta,3,50
5768,3682,Good Day Cookies,1,130
5769,188,Red Label Tea,5,300
5770,1174,Colgate Toothpaste,3,150
5771,651,Clinic Plus Shampoo,3,120
5772,688,Godrej Hair Dye,5,80
5773,2915,Tata Salt,1,80
5774,409,Fortune Oil,2,20
5775,1710,Tata Tea Gold,4,10
5776,3313,Harpic Toilet Cleaner,3,80
5777,3113,Amul Butter,2,35
5778,2498,Britannia Rusk,1,50
5779,1425,Harpic Toilet Cleaner,1,99
5780,1000,Nestle Milk,1,130
5781,1090,Nestle Milk,1,130
5782,1073,Harpic Toilet Cleaner,1,120
5783,1109,Good Day Cookies,4,130
5784,3720,Good Day Cookies,5,45
5785,1448,Dove Soap,5,70
5786,3175,Dettol Liquid,5,99
5787,2451,Tata Tea Gold,4,150
5788,174,Dove Soap,5,45
5789,1231,Bournvita,3,150
5790,2963,Tata Salt,2,40
5791,274,Himalaya Face Wash,1,150
5792,2624,Tata Salt,5,10
5793,2577,Himalaya Face Wash,4,40
5794,2609,Bournvita,1,99
5795,1440,Good Day Cookies,3,300
5796,657,Clinic Plus Shampoo,1,12
5797,2681,Ariel Detergent,5,50
5798,2215,Maggi Noodles,1,180
5799,1901,Parle-G Biscuits,2,200
5800,3282,Godrej Hair Dye,5,12
5801,3482,Colgate Toothpaste,3,120
5802,2205,Colgate Toothpaste,4,45
5803,1466,Good Day Cookies,4,80
5804,2001,Godrej Hair Dye,1,12
5805,1998,Godrej Hair Dye,1,50
5806,842,Bournvita,3,80
5807,3467,Ariel Detergent,5,130
5808,623,Maggi Noodles,1,60
5809,1185,Fortune Oil,1,10
5810,1827,Himalaya Face Wash,5,35
5811,368,Harpic Toilet Cleaner,1,45
5812,1597,Maggi Noodles,4,120
5813,3019,Britannia Rusk,3,45
5814,2936,Red Label Tea,5,150
5815,501,Parle-G Biscuits,1,20
5816,496,Good Day Cookies,2,130
5817,1099,Harpic Toilet Cleaner,5,50
5818,601,Nestle Milk,4,300
5819,3249,Amul Butter,1,35
5820,2975,Aashirvaad Atta,5,70
5821,1302,Good Day Cookies,4,180
5822,3628,Aashirvaad Atta,4,80
5823,721,Dettol Liquid,3,130
5824,2214,Dettol Liquid,5,150
5825,2800,Nestle Milk,3,130
5826,3244,Ariel Detergent,4,10
5827,814,Britannia Rusk,4,150
5828,2383,Godrej Hair Dye,2,150
5829,433,Dettol Liquid,4,150
5830,3700,Himalaya Face Wash,3,45
5831,320,Ariel Detergent,5,50
5832,1186,Harpic Toilet Cleaner,3,70
5833,2850,Amul Butter,5,50
5834,3337,Tata Salt,5,150
5835,2265,Red Label Tea,5,12
5836,3775,Bournvita,5,120
5837,2917,Parle-G Biscuits,5,50
5838,3963,Tata Tea Gold,5,45
5839,3091,Nestle Milk,3,40
5840,213,Amul Butter,4,12
5841,651,Dettol Liquid,1,10
5842,1290,Himalaya Face Wash,1,200
5843,1538,Dettol Liquid,2,120
5844,3083,Harpic Toilet Cleaner,4,70
5845,1166,Bournvita,5,70
5846,1088,Dove Soap,4,12
5847,313,Ariel Detergent,4,45
5848,3741,Britannia Rusk,2,80
5849,287,Bournvita,2,130
5850,2340,Nestle Milk,2,40
5851,2149,Dove Soap,1,45
5852,2879,Dove Soap,4,120
5853,761,Maggi Noodles,1,200
5854,515,Aashirvaad Atta,2,20
5855,3427,Bournvita,2,120
5856,3333,Fortune Oil,1,35
5857,3459,Fortune Oil,2,60
5858,3796,Tata Salt,3,99
5859,2054,Aashirvaad Atta,5,60
5860,3129,Britannia Rusk,1,150
5861,890,Nestle Milk,2,10
5862,1321,Maggi Noodles,2,45
5863,1182,Maggi Noodles,4,120
5864,1111,Bournvita,3,20
5865,3088,Dove Soap,5,12
5866,3612,Clinic Plus Shampoo,3,180
5867,1373,Godrej Hair Dye,5,35
5868,2858,Himalaya Face Wash,2,10
5869,1019,Maggi Noodles,1,99
5870,2015,Nestle Milk,4,150
5871,3271,Parle-G Biscuits,2,99
5872,1011,Godrej Hair Dye,3,300
5873,2076,Clinic Plus Shampoo,3,130
5874,3370,Red Label Tea,1,120
5875,1575,Dove Soap,4,10
5876,2442,Bournvita,5,130
5877,3753,Dettol Liquid,5,12
5878,1436,Dettol Liquid,4,180
5879,3427,Ariel Detergent,1,60
5880,3935,Good Day Cookies,2,50
5881,3996,Maggi Noodles,2,50
5882,2960,Aashirvaad Atta,4,50
5883,3511,Colgate Toothpaste,1,80
5884,333,Amul Butter,4,12
5885,2763,Dettol Liquid,1,10
5886,1205,Britannia Rusk,1,20
5887,824,Bournvita,4,150
5888,1043,Fortune Oil,1,50
5889,3892,Parle-G Biscuits,2,130
5890,3647,Bournvita,4,80
5891,2298,Fortune Oil,5,50
5892,2418,Parle-G Biscuits,1,10
5893,3501,Dettol Liquid,4,10
5894,1756,Nestle Milk,1,60
5895,3311,Clinic Plus Shampoo,4,35
5896,3756,Fortune Oil,2,120
5897,3118,Parle-G Biscuits,3,45
5898,605,Tata Salt,5,12
5899,873,Ariel Detergent,3,99
5900,2273,Bournvita,1,99
5901,1370,Maggi Noodles,1,150
5902,2540,Dettol Liquid,2,120
5903,3441,Ariel Detergent,3,35
5904,1794,Amul Butter,1,180
5905,555,Red Label Tea,1,180
5906,2715,Harpic Toilet Cleaner,3,12
5907,1534,Harpic Toilet Cleaner,3,20
5908,2097,Harpic Toilet Cleaner,4,45
5909,3328,Clinic Plus Shampoo,4,80
5910,790,Nestle Milk,4,120
5911,2974,Good Day Cookies,5,10
5912,2598,Parle-G Biscuits,2,200
5913,1482,Good Day Cookies,3,50
5914,1263,Tata Salt,4,70
5915,2665,Harpic Toilet Cleaner,3,200
5916,239,Parle-G Biscuits,3,50
5917,2090,Parle-G Biscuits,2,50
5918,2610,Colgate Toothpaste,5,50
5919,1899,Dove Soap,4,35
5920,1233,Britannia Rusk,2,50
5921,1637,Aashirvaad Atta,4,300
5922,2135,Good Day Cookies,2,130
5923,2575,Bournvita,1,12
5924,1710,Bournvita,4,130
5925,3699,Clinic Plus Shampoo,2,45
5926,3209,Amul Butter,4,200
5927,2942,Ariel Detergent,4,120
5928,2569,Parle-G Biscuits,1,10
5929,3410,Fortune Oil,1,180
5930,607,Clinic Plus Shampoo,2,50
5931,515,Good Day Cookies,5,60
5932,2665,Nestle Milk,3,40
5933,1629,Bournvita,5,120
5934,745,Tata Tea Gold,4,45
5935,390,Bournvita,3,35
5936,1708,Harpic Toilet Cleaner,5,50
5937,338,Godrej Hair Dye,4,180
5938,25,Tata Tea Gold,5,60
5939,1599,Dettol Liquid,1,50
5940,2861,Tata Salt,5,120
5941,2473,Britannia Rusk,5,120
5942,159,Britannia Rusk,2,10
5943,2406,Fortune Oil,3,80
5944,3714,Colgate Toothpaste,3,35
5945,40,Tata Tea Gold,1,45
5946,3937,Tata Salt,4,20
5947,2837,Britannia Rusk,5,50
5948,2664,Clinic Plus Shampoo,2,180
5949,726,Fortune Oil,4,80
5950,2588,Ariel Detergent,4,40
5951,401,Tata Salt,1,80
5952,351,Harpic Toilet Cleaner,1,50
5953,1804,Aashirvaad Atta,2,70
5954,520,Clinic Plus Shampoo,3,40
5955,2654,Maggi Noodles,1,50
5956,2645,Harpic Toilet Cleaner,3,120
5957,3098,Godrej Hair Dye,2,80
5958,2887,Dettol Liquid,4,99
5959,240,Aashirvaad Atta,4,120
5960,1766,Fortune Oil,1,150
5961,2038,Amul Butter,3,50
5962,925,Red Label Tea,2,180
5963,1035,Colgate Toothpaste,4,180
5964,711,Harpic Toilet Cleaner,4,80
5965,1360,Bournvita,2,120
5966,1195,Colgate Toothpaste,3,120
5967,1073,Aashirvaad Atta,3,120
5968,331,Red Label Tea,3,20
5969,3160,Colgate Toothpaste,3,45
5970,865,Tata Tea Gold,5,35
5971,3379,Red Label Tea,2,50
5972,804,Tata Salt,1,180
5973,186,Colgate Toothpaste,1,45
5974,356,Amul Butter,2,130
5975,32,Dettol Liquid,4,20
5976,481,Ariel Detergent,2,180
5977,790,Himalaya Face Wash,3,20
5978,3962,Tata Salt,2,70
5979,2244,Aashirvaad Atta,3,12
5980,2223,Bournvita,4,45
5981,2312,Dettol Liquid,5,60
5982,3431,Red Label Tea,1,150
5983,3243,Britannia Rusk,2,200
5984,1576,Dettol Liquid,3,40
5985,730,Aashirvaad Atta,2,180
5986,3665,Britannia Rusk,2,50
5987,2339,Maggi Noodles,3,50
5988,1522,Dettol Liquid,3,10
5989,1987,Harpic Toilet Cleaner,2,130
5990,118,Red Label Tea,4,120
5991,850,Good Day Cookies,2,45
5992,2629,Godrej Hair Dye,4,120
5993,3296,Harpic Toilet Cleaner,3,50
5994,3974,Aashirvaad Atta,3,120
5995,3450,Colgate Toothpaste,2,130
5996,1590,Red Label Tea,3,130
5997,3617,Godrej Hair Dye,5,12
5998,364,Aashirvaad Atta,3,130
5999,359,Harpic Toilet Cleaner,5,150
6000,1156,Parle-G Biscuits,3,180
6001,2532,Tata Tea Gold,3,120
6002,370,Harpic Toilet Cleaner,3,99
6003,2186,Colgate Toothpaste,4,300
6004,651,Maggi Noodles,1,60
6005,2555,Amul Butter,3,50
6006,1543,Maggi Noodles,2,99
6007,2859,Nestle Milk,5,120
6008,1125,Amul Butter,5,150
6009,804,Aashirvaad Atta,2,45
6010,1261,Dettol Liquid,2,35
6011,142,Harpic Toilet Cleaner,1,70
6012,2357,Dettol Liquid,2,12
6013,1265,Tata Tea Gold,4,35
6014,3844,Dettol Liquid,1,80
6015,722,Tata Tea Gold,4,80
6016,2983,Red Label Tea,1,12
6017,308,Ariel Detergent,1,10
6018,3604,Himalaya Face Wash,4,50
6019,837,Himalaya Face Wash,2,80
6020,3754,Himalaya Face Wash,1,80
6021,3653,Aashirvaad Atta,2,50
6022,3024,Maggi Noodles,5,80
6023,2903,Amul Butter,3,130
6024,3278,Aashirvaad Atta,2,35
6025,2492,Parle-G Biscuits,2,45
6026,3108,Amul Butter,4,45
6027,2451,Himalaya Face Wash,2,120
6028,409,Harpic Toilet Cleaner,3,80
6029,2645,Parle-G Biscuits,1,99
6030,145,Parle-G Biscuits,2,50
6031,3248,Tata Tea Gold,3,45
6032,2905,Ariel Detergent,3,35
6033,1656,Tata Tea Gold,3,35
6034,801,Colgate Toothpaste,4,180
6035,883,Harpic Toilet Cleaner,5,20
6036,3429,Bournvita,5,150
6037,3978,Dove Soap,3,70
6038,1749,Parle-G Biscuits,2,40
6039,461,Godrej Hair Dye,5,60
6040,1573,Nestle Milk,2,99
6041,1276,Parle-G Biscuits,4,20
6042,1367,Good Day Cookies,2,300
6043,70,Amul Butter,3,12
6044,1559,Nestle Milk,1,150
6045,1758,Red Label Tea,1,150
6046,3011,Maggi Noodles,1,180
6047,909,Himalaya Face Wash,1,120
6048,1032,Amul Butter,4,99
6049,3272,Britannia Rusk,5,10
6050,1312,Good Day Cookies,3,150
6051,1852,Harpic Toilet Cleaner,2,200
6052,1689,Dove Soap,3,45
6053,1736,Dettol Liquid,1,45
6054,1045,Nestle Milk,4,99
6055,329,Dove Soap,1,12
6056,3260,Tata Salt,1,80
6057,1241,Parle-G Biscuits,1,35
6058,2906,Bournvita,4,70
6059,1967,Dettol Liquid,2,150
6060,2320,Nestle Milk,4,150
6061,2518,Colgate Toothpaste,1,35
6062,2163,Parle-G Biscuits,3,40
6063,2907,Maggi Noodles,1,45
6064,2204,Ariel Detergent,3,50
6065,658,Red Label Tea,3,45
6066,2416,Aashirvaad Atta,4,180
6067,2895,Maggi Noodles,2,40
6068,1039,Dove Soap,1,150
6069,2285,Himalaya Face Wash,1,130
6070,1045,Britannia Rusk,5,120
6071,3627,Bournvita,5,120
6072,3126,Tata Tea Gold,1,80
6073,1327,Red Label Tea,2,50
6074,1541,Bournvita,4,200
6075,2648,Bournvita,3,45
6076,2344,Clinic Plus Shampoo,1,150
6077,3318,Nestle Milk,5,12
6078,1945,Godrej Hair Dye,2,150
6079,568,Aashirvaad Atta,2,80
6080,1687,Tata Tea Gold,5,300
6081,3090,Colgate Toothpaste,3,20
6082,526,Colgate Toothpaste,2,50
6083,485,Himalaya Face Wash,3,300
6084,2706,Harpic Toilet Cleaner,5,180
6085,3900,Amul Butter,5,45
6086,3477,Bournvita,4,99
6087,1559,Godrej Hair Dye,1,35
6088,502,Aashirvaad Atta,4,50
6089,1952,Good Day Cookies,5,99
6090,198,Red Label Tea,2,40
6091,1312,Amul Butter,4,40
6092,89,Britannia Rusk,2,12
6093,2735,Britannia Rusk,1,150
6094,1704,Harpic Toilet Cleaner,4,40
6095,493,Good Day Cookies,4,150
6096,1456,Red Label Tea,2,12
6097,3711,Colgate Toothpaste,3,180
6098,3940,Red Label Tea,3,40
6099,2719,Colgate Toothpaste,5,40
6100,337,Ariel Detergent,5,50
6101,2143,Fortune Oil,5,20
6102,1131,Amul Butter,3,45
6103,325,Aashirvaad Atta,4,40
6104,2649,Fortune Oil,4,70
6105,2693,Red Label Tea,4,10
6106,3443,Parle-G Biscuits,1,130
6107,3372,Ariel Detergent,1,60
6108,192,Britannia Rusk,3,130
6109,2019,Dettol Liquid,2,70
6110,1538,Ariel Detergent,2,45
6111,967,Fortune Oil,1,10
6112,376,Harpic Toilet Cleaner,1,45
6113,1531,Maggi Noodles,4,120
6114,742,Harpic Toilet Cleaner,5,120
6115,266,Colgate Toothpaste,4,50
6116,3148,Ariel Detergent,3,300
6117,1434,Fortune Oil,4,35
6118,3844,Tata Salt,1,45
6119,3302,Amul Butter,4,120
6120,2881,Fortune Oil,1,150
6121,902,Godrej Hair Dye,3,35
6122,1345,Harpic Toilet Cleaner,4,180
6123,3793,Clinic Plus Shampoo,4,40
6124,1606,Tata Salt,5,130
6125,3057,Ariel Detergent,5,20
6126,2733,Dove Soap,2,120
6127,1498,Nestle Milk,2,120
6128,3693,Britannia Rusk,4,10
6129,147,Harpic Toilet Cleaner,4,300
6130,1735,Maggi Noodles,1,300
6131,3915,Colgate Toothpaste,2,300
6132,2574,Godrej Hair Dye,5,45
6133,3511,Nestle Milk,5,150
6134,513,Harpic Toilet Cleaner,4,120
6135,2121,Himalaya Face Wash,5,10
6136,3487,Tata Tea Gold,1,20
6137,862,Tata Salt,3,10
6138,1993,Amul Butter,3,60
6139,3591,Colgate Toothpaste,1,50
6140,598,Red Label Tea,3,10
6141,1838,Aashirvaad Atta,2,80
6142,2285,Godrej Hair Dye,3,120
6143,1429,Tata Tea Gold,1,180
6144,3833,Ariel Detergent,5,50
6145,122,Colgate Toothpaste,5,35
6146,2596,Dettol Liquid,1,80
6147,2780,Nestle Milk,1,130
6148,558,Ariel Detergent,2,70
6149,3305,Tata Tea Gold,4,50
6150,826,Clinic Plus Shampoo,5,200
6151,1097,Amul Butter,5,180
6152,430,Colgate Toothpaste,5,50
6153,1202,Fortune Oil,2,60
6154,1083,Red Label Tea,2,45
6155,913,Harpic Toilet Cleaner,3,50
6156,1031,Tata Tea Gold,1,180
6157,2041,Aashirvaad Atta,3,40
6158,3810,Tata Tea Gold,2,50
6159,1488,Good Day Cookies,4,10
6160,1213,Dettol Liquid,1,40
6161,2770,Parle-G Biscuits,2,35
6162,3548,Clinic Plus Shampoo,4,180
6163,1572,Maggi Noodles,1,20
6164,3113,Dove Soap,1,50
6165,2594,Godrej Hair Dye,5,35
6166,2420,Red Label Tea,2,35
6167,1893,Maggi Noodles,1,300
6168,3211,Amul Butter,3,120
6169,255,Colgate Toothpaste,5,120
6170,1179,Dettol Liquid,4,60
6171,1410,Tata Tea Gold,5,50
6172,3547,Parle-G Biscuits,3,120
6173,1209,Godrej Hair Dye,5,180
6174,288,Nestle Milk,5,40
6175,2307,Maggi Noodles,3,130
6176,3707,Godrej Hair Dye,4,120
6177,1638,Harpic Toilet Cleaner,1,10
6178,2273,Ariel Detergent,1,45
6179,3278,Harpic Toilet Cleaner,4,60
6180,1782,Ariel Detergent,4,180
6181,587,Fortune Oil,3,150
6182,877,Britannia Rusk,4,35
6183,2618,Himalaya Face Wash,4,200
6184,1439,Tata Tea Gold,1,50
6185,3126,Tata Tea Gold,1,10
6186,2675,Tata Tea Gold,1,35
6187,2339,Fortune Oil,4,12
6188,3454,Good Day Cookies,4,10
6189,3315,Dove Soap,3,200
6190,2989,Himalaya Face Wash,5,35
6191,3828,Red Label Tea,1,50
6192,1334,Nestle Milk,5,150
6193,1141,Bournvita,3,180
6194,546,Amul Butter,4,70
6195,277,Dove Soap,4,120
6196,964,Aashirvaad Atta,3,45
6197,445,Maggi Noodles,5,60
6198,2102,Aashirvaad Atta,2,45
6199,747,Tata Tea Gold,1,130
6200,502,Parle-G Biscuits,1,120
6201,2138,Godrej Hair Dye,1,300
6202,1385,Fortune Oil,2,180
6203,2448,Britannia Rusk,2,300
6204,2792,Red Label Tea,4,120
6205,1168,Tata Tea Gold,2,200
6206,557,Amul Butter,4,35
6207,927,Himalaya Face Wash,3,70
6208,769,Good Day Cookies,4,120
6209,918,Tata Tea Gold,1,80
6210,2719,Tata Tea Gold,4,120
6211,3768,Good Day Cookies,2,300
6212,3910,Nestle Milk,3,45
6213,3660,Maggi Noodles,1,120
6214,2108,Good Day Cookies,2,300
6215,3542,Harpic Toilet Cleaner,4,80
6216,3730,Bournvita,5,50
6217,3582,Nestle Milk,5,45
6218,3191,Harpic Toilet Cleaner,4,99
6219,3062,Amul Butter,4,45
6220,1390,Bournvita,3,70
6221,3811,Bournvita,3,120
6222,795,Britannia Rusk,1,12
6223,156,Dove Soap,4,300
6224,2232,Fortune Oil,5,99
6225,3184,Himalaya Face Wash,3,45
6226,1500,Bournvita,3,12
6227,3093,Dove Soap,5,180
6228,2279,Britannia Rusk,3,20
6229,116,Fortune Oil,5,70
6230,1471,Tata Tea Gold,4,50
6231,2490,Ariel Detergent,1,300
6232,3880,Amul Butter,2,12
6233,3441,Good Day Cookies,1,200
6234,3070,Tata Tea Gold,5,50
6235,1949,Dettol Liquid,2,300
6236,229,Clinic Plus Shampoo,5,50
6237,2511,Maggi Noodles,5,12
6238,682,Dettol Liquid,4,120
6239,1483,Harpic Toilet Cleaner,2,180
6240,1803,Maggi Noodles,5,80
6241,3414,Himalaya Face Wash,1,20
6242,3197,Dove Soap,4,150
6243,1745,Tata Salt,2,35
6244,516,Parle-G Biscuits,2,130
6245,3231,Clinic Plus Shampoo,2,40
6246,3576,Ariel Detergent,2,45
6247,1381,Dettol Liquid,4,10
6248,1744,Colgate Toothpaste,3,50
6249,1650,Clinic Plus Shampoo,1,99
6250,41,Parle-G Biscuits,5,20
6251,2638,Bournvita,1,45
6252,3158,Parle-G Biscuits,2,10
6253,3614,Ariel Detergent,2,70
6254,3749,Aashirvaad Atta,3,200
6255,3531,Amul Butter,5,45
6256,123,Aashirvaad Atta,1,120
6257,2859,Dove Soap,2,40
